age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket,recommended_credit_limit
38,58957,Salaried,749,1,18925,0.67,1,0,Tier 1,0.320996659,1,Excellent,Medium,Adult,69528
47,60703,Salaried,780,1,22917,0.78,2,2,Tier 2,0.377526646,1,Excellent,Medium,Adult,120116
37,77849,Salaried,814,1,21903,1,0,0,Tier 3,0.281352362,0,Excellent,Medium,Adult,194623
38,53526,Self-Employed,821,2,25478,0.86,0,1,Tier 3,0.475992975,1,Excellent,Medium,Adult,124662
29,69408,Self-Employed,681,0,36870,0.72,1,1,Tier 3,0.531206777,1,Good,Medium,Young,84373
31,130640.625,Self-Employed,695,0,33787,0.6,2,2,Tier 2,0.258625523,1,Good,High,Adult,144768
33,50285,Salaried,643,2,15610,0.74,0,3,Tier 1,0.310430546,1,Fair,Medium,Adult,65465
33,97787,Self-Employed,682,3,26589,0.85,1,4,Tier 1,0.271907309,1,Good,High,Adult,128030
36,38986,Salaried,637,0,24464,0.45,2,3,Tier 2,0.62750731,1,Fair,Low,Adult,36471
40,51865,Self-Employed,716,1,17894,0.78,1,1,Tier 2,0.345011086,1,Good,Medium,Adult,65304
25,48055,Self-Employed,638,0,16914,0.78,2,1,Tier 3,0.351971699,1,Fair,Medium,Young,56830
31,32921,Salaried,646,1,8648,0.58,2,1,Tier 1,0.262689469,1,Fair,Low,Adult,34076
35,45087,Self-Employed,761,3,26615,0.9,0,1,Tier 2,0.590303192,0,Excellent,Medium,Adult,107216
42,42265,Self-Employed,746,2,20289,0.9,0,2,Tier 2,0.480042588,0,Excellent,Medium,Adult,60233
42,60380,Self-Employed,863,0,39881,1,1,1,Tier 2,0.660500166,0,Excellent,Medium,Adult,143402
31,89254,Self-Employed,630,1,24872,0.73,1,1,Tier 1,0.278665382,1,Fair,High,Adult,109191
34,83625,Self-Employed,677,2,47434,0.72,1,3,Tier 1,0.56722272,1,Good,High,Adult,101782
45,87646,Salaried,720,3,40943,0.57,0,1,Tier 2,0.467140543,1,Good,High,Adult,102987
28,54873,Salaried,830,3,21855,0.87,0,3,Tier 3,0.398283309,1,Excellent,Medium,Young,128562
31,50541,Salaried,728,3,16363,0.77,0,1,Tier 1,0.32375695,1,Good,Medium,Adult,67080
33,24329,Self-Employed,809,1,13779,0.83,1,2,Tier 3,0.566361133,1,Excellent,Low,Adult,52623
41,39938,Salaried,619,2,27598,0.76,0,4,Tier 1,0.691021083,1,Fair,Low,Adult,52654
35,56876,Salaried,716,0,13295,0.66,1,2,Tier 3,0.233754132,1,Good,Medium,Adult,66660
54,72888,Self-Employed,604,2,17276,0.71,2,1,Tier 3,0.237021183,1,Fair,Medium,Senior,82554
45,67498,Self-Employed,734,2,16607,0.98,0,1,Tier 3,0.24603692,0,Good,Medium,Adult,100382
49,70153,Salaried,559,3,29839,0.71,1,0,Tier 3,0.425341753,1,Poor,Medium,Adult,84539
40,86544,Self-Employed,747,3,26077,1,0,1,Tier 2,0.301314938,0,Excellent,High,Adult,129584
27,51391,Salaried,777,1,34423,0.94,0,1,Tier 1,0.669825456,0,Excellent,Medium,Young,124338
41,44068,Self-Employed,708,3,25304,0.77,0,2,Tier 2,0.574203504,1,Good,Medium,Adult,58616
40,55277,Salaried,598,0,29592,0.57,2,1,Tier 2,0.535340196,1,Fair,Medium,Adult,56742
29,36028,Salaried,650,3,11665,0.72,2,0,Tier 2,0.323775952,1,Fair,Low,Young,40950
34,93045,Self-Employed,693,2,36440,0.59,1,1,Tier 2,0.391638455,1,Good,High,Adult,103786
41,34734,Salaried,723,3,13392,0.82,1,2,Tier 2,0.385558818,1,Good,Low,Adult,44773
38,41592,Salaried,829,2,26488,1,0,1,Tier 2,0.636853241,0,Excellent,Medium,Adult,103980
21,55628,Self-Employed,578,2,11735,0.64,0,2,Tier 3,0.210954915,1,Poor,Medium,Young,68621
35,92119,Self-Employed,707,0,23577,0.93,1,3,Tier 2,0.255940685,0,Good,High,Adult,126732
39,28297,Salaried,653,3,12946,0.51,0,2,Tier 2,0.457504329,1,Fair,Low,Adult,32069
28,61228,Salaried,768,0,31600,0.71,0,2,Tier 1,0.516103743,1,Excellent,Medium,Young,131052
38,21987,Salaried,721,0,13839,0.89,1,2,Tier 1,0.629417383,1,Good,Low,Adult,29571
31,117842,Self-Employed,668,1,46241,0.47,2,2,Tier 2,0.392398296,1,Fair,High,Adult,111901
32,61569,Self-Employed,753,1,23220,0.81,1,1,Tier 3,0.377137845,1,Excellent,Medium,Adult,131986
35,43998,Self-Employed,621,0,25286,0.72,1,3,Tier 2,0.574707941,1,Fair,Medium,Adult,53321
52,15000,Salaried,720,0,9529,0.85,0,1,Tier 2,0.635266667,1,Good,Low,Senior,20867
31,80639,Self-Employed,716,2,36783,0.82,4,3,Tier 1,0.456144049,1,Good,High,Adult,86166
49,28072,Salaried,787,0,5754,0.9,1,2,Tier 2,0.204972927,0,Excellent,Low,Adult,63249
21,70884,Salaried,900,3,43260,0.96,0,2,Tier 2,0.610292873,0,Excellent,Medium,Young,173532
36,44486,Salaried,795,2,20948,0.82,1,3,Tier 3,0.470889718,1,Excellent,Medium,Adult,95792
46,53020,Salaried,697,1,26733,0.69,1,2,Tier 2,0.50420596,1,Good,Medium,Adult,63064
40,63731,Self-Employed,888,3,12916,1,0,0,Tier 3,0.202664323,0,Excellent,Medium,Adult,159328
25,113063,Self-Employed,543,3,52070,0.74,1,0,Tier 1,0.460539699,1,Poor,High,Young,138827
38,48381,Self-Employed,762,1,14393,0.88,1,3,Tier 1,0.297492817,1,Excellent,Medium,Adult,107425
47,46206,Self-Employed,804,1,18828,0.81,1,5,Tier 2,0.407479548,1,Excellent,Medium,Adult,98929
39,31845,Salaried,841,1,19455,1,0,1,Tier 1,0.610927932,0,Excellent,Low,Adult,79612
45,45610,Self-Employed,778,0,21179,0.85,0,2,Tier 2,0.464349923,1,Excellent,Medium,Adult,105463
46,86569,Self-Employed,770,0,50247,0.76,1,1,Tier 3,0.580427174,1,Excellent,High,Adult,179697
32,69602,Salaried,748,3,41196,0.7,2,1,Tier 2,0.591879544,1,Excellent,Medium,Adult,78058
28,84078,Self-Employed,597,0,19643,0.78,3,0,Tier 1,0.233628298,1,Fair,High,Young,93293
43,53444,Salaried,714,0,34517,0.76,0,0,Tier 2,0.645853604,1,Good,Medium,Adult,70695
51,62441,Salaried,826,2,36288,1,0,4,Tier 3,0.581156612,0,Excellent,Medium,Senior,156103
36,44832,Self-Employed,752,0,21942,0.94,0,2,Tier 3,0.489427195,0,Excellent,Medium,Adult,108773
35,72369,Salaried,763,0,40349,0.79,1,3,Tier 2,0.557545358,1,Excellent,Medium,Adult,152747
29,74723,Self-Employed,681,1,51344,0.77,2,0,Tier 3,0.687124446,1,Good,Medium,Young,87772
45,129612,Self-Employed,677,0,64727.125,0.8,4,1,Tier 3,0.499391453,1,Good,High,Adult,136532
32,105525,Self-Employed,743,1,55009,0.84,0,2,Tier 2,0.521288794,1,Excellent,High,Adult,145838
41,75851,Self-Employed,659,0,48581,0.77,0,2,Tier 1,0.640479361,1,Fair,Medium,Adult,100431
29,77435,Self-Employed,735,3,20335,0.76,2,2,Tier 3,0.262607348,1,Good,Medium,Young,90386
29,80292,Self-Employed,744,1,53714,0.81,0,0,Tier 2,0.668983211,1,Excellent,High,Young,108760
28,36430,Salaried,716,3,24452,0.78,2,0,Tier 1,0.671205051,1,Good,Low,Young,43289
28,67490,Salaried,668,0,24508,0.64,0,1,Tier 2,0.363135279,1,Fair,Medium,Young,83050
34,67021,Salaried,840,3,18631,1,0,1,Tier 1,0.277987496,0,Excellent,Medium,Adult,167553
30,44601,Self-Employed,718,0,19169,0.89,0,1,Tier 1,0.42978857,1,Good,Medium,Adult,63198
39,62598,Salaried,556,0,43561,0.51,0,0,Tier 1,0.695884853,1,Poor,Medium,Adult,70886
48,26313,Salaried,680,3,11701,0.75,2,2,Tier 3,0.444685137,1,Good,Low,Adult,30594
35,83016,Self-Employed,509,2,54098,0.74,2,3,Tier 3,0.651657512,1,Poor,High,Adult,95788
30,24169,Salaried,743,1,8201,0.76,1,3,Tier 2,0.339318962,1,Excellent,Low,Adult,30177
41,60856,Self-Employed,779,3,34367,0.68,1,1,Tier 3,0.564726568,1,Excellent,Medium,Adult,120214
38,44842,Self-Employed,649,0,8983,0.75,2,1,Tier 1,0.200325588,1,Fair,Medium,Adult,52153
39,30005,Salaried,657,1,20231,0.74,3,4,Tier 1,0.674254291,1,Fair,Low,Adult,32500
21,73433,Salaried,690,3,20954,0.78,2,1,Tier 2,0.285348549,1,Good,Medium,Young,87062
40,91690,Self-Employed,683,2,60899,0.68,0,3,Tier 3,0.664183662,1,Good,High,Adult,115607
30,57514,Self-Employed,629,0,34550,0.84,0,1,Tier 1,0.600723302,1,Fair,Medium,Adult,79447
26,54040,Salaried,737,0,35865,0.68,1,0,Tier 2,0.663675056,1,Good,Medium,Young,63853
37,48918,Self-Employed,623,1,10520,0.7,1,2,Tier 3,0.215053763,1,Fair,Medium,Adult,58753
33,111479,Self-Employed,852,3,50519,1,0,2,Tier 1,0.453170552,0,Excellent,High,Adult,278698
31,37350,Self-Employed,617,3,8944,0.52,0,2,Tier 3,0.239464525,1,Fair,Low,Adult,42624
27,22232,Salaried,702,2,6279,0.86,0,1,Tier 3,0.28243073,1,Good,Low,Young,31009
41,17019,Salaried,720,2,7412,0.92,1,3,Tier 3,0.43551325,0,Good,Low,Adult,23239
38,103206,Self-Employed,710,3,33514,0.86,0,2,Tier 3,0.324729182,1,Good,High,Adult,144095
21,33510,Salaried,671,2,9795,0.66,1,2,Tier 2,0.292300806,1,Good,Low,Young,39255
25,65515,Salaried,829,2,32221,0.76,0,0,Tier 2,0.491811036,1,Excellent,Medium,Young,144202
41,86304,Self-Employed,735,2,52688,1,1,1,Tier 3,0.610493141,0,Good,High,Adult,122983
29,94425,Self-Employed,662,2,23547,0.71,0,1,Tier 2,0.249372518,1,Fair,High,Young,121429
51,115492,Self-Employed,768,2,24972,0.9,0,0,Tier 2,0.216222769,0,Excellent,High,Senior,273667
32,81778,Self-Employed,847,1,26424,1,0,1,Tier 1,0.323118687,0,Excellent,High,Adult,204444
40,41728,Salaried,871,3,13072,0.83,1,3,Tier 2,0.313266871,1,Excellent,Medium,Adult,90034
33,26314,Salaried,735,3,16243,0.89,0,0,Tier 2,0.617275975,1,Good,Low,Adult,37228
31,84533,Self-Employed,756,0,33163,0.65,1,3,Tier 2,0.392308329,1,Excellent,High,Adult,164103
43,28129,Salaried,654,2,14826,0.57,2,1,Tier 3,0.527071705,1,Fair,Low,Adult,28967
21,75395,Self-Employed,758,2,17974,0.91,0,3,Tier 1,0.238397772,0,Excellent,Medium,Young,180352
50,68078,Self-Employed,762,1,39146,1,0,0,Tier 3,0.575016892,0,Excellent,Medium,Senior,170195
30,58689,Self-Employed,692,3,36014,0.76,0,2,Tier 2,0.613641398,1,Good,Medium,Adult,77449
29,67881,Salaried,680,1,15281,0.53,0,1,Tier 3,0.225114539,1,Good,Medium,Young,77890
39,129696,Self-Employed,748,3,53724,0.91,0,3,Tier 3,0.4142302,0,Excellent,High,Adult,185655
22,50056,Salaried,846,3,20868,0.97,0,1,Tier 3,0.41689308,0,Excellent,Medium,Young,123298
25,48111,Salaried,753,2,27143,0.97,2,1,Tier 3,0.564174513,0,Excellent,Medium,Young,106292
30,64653,Self-Employed,610,2,26863,0.58,0,2,Tier 2,0.415495027,1,Fair,Medium,Adult,76683
31,35146,Self-Employed,697,0,10033,0.92,1,1,Tier 1,0.28546634,0,Good,Low,Adult,48081
27,38416,Salaried,702,1,12197,0.67,0,1,Tier 3,0.317497918,1,Good,Low,Young,48177
35,15000,Salaried,825,3,3215,0.9,1,0,Tier 2,0.214333333,0,Excellent,Low,Adult,33720
29,69164,Salaried,562,3,14049,0.63,2,1,Tier 1,0.203125904,1,Poor,Medium,Young,74190
29,74205,Salaried,698,3,44733,0.7,2,1,Tier 2,0.602829998,1,Good,Medium,Young,83747
37,39772,Self-Employed,642,0,14557,0.8,2,2,Tier 3,0.366011264,1,Fair,Low,Adult,47651
29,62169,Salaried,777,3,17218,0.82,0,2,Tier 3,0.276954752,1,Excellent,Medium,Young,141233
25,16720,Self-Employed,794,2,10056,0.75,0,0,Tier 3,0.601435407,1,Excellent,Low,Young,36634
42,20664,Salaried,679,1,11080,0.81,1,0,Tier 2,0.536198219,1,Good,Low,Adult,26441
21,33294,Salaried,725,2,7240,0.83,0,0,Tier 1,0.217456599,1,Good,Low,Young,45700
21,96789,Self-Employed,866,3,61272,0.93,0,1,Tier 2,0.633047144,0,Excellent,High,Young,234010
31,70271,Self-Employed,888,0,36712,0.98,0,0,Tier 3,0.522434575,0,Excellent,Medium,Adult,174010
31,41431,Self-Employed,665,3,24141,0.8,0,0,Tier 2,0.582679636,1,Fair,Medium,Adult,55854
45,63673,Salaried,715,0,23044,0.92,0,1,Tier 2,0.361911642,0,Good,Medium,Adult,91609
39,33063,Salaried,819,3,14523,0.89,0,0,Tier 2,0.439252336,1,Excellent,Low,Adult,78074
43,82993,Self-Employed,751,2,36630,0.9,0,3,Tier 1,0.441362525,0,Excellent,High,Adult,197460
35,53694,Salaried,795,3,25878,0.81,0,1,Tier 2,0.481953291,1,Excellent,Medium,Adult,121216
41,67622,Salaried,776,3,47147,0.7,2,1,Tier 3,0.697213924,1,Excellent,Medium,Adult,127046
35,89579,Self-Employed,628,3,46300,0.67,1,2,Tier 2,0.516862211,1,Fair,High,Adult,105746
41,48332,Salaried,504.5,2,17358,0.54,0,2,Tier 1,0.359140942,1,Poor,Medium,Adult,55981
36,24050,Salaried,659,0,4965,0.85,2,0,Tier 1,0.206444906,1,Fair,Low,Adult,29747
24,116762,Self-Employed,633,2,64727.125,0.65,1,0,Tier 1,0.554350945,1,Fair,High,Young,135674
37,49370,Salaried,741,0,23003,0.95,0,1,Tier 1,0.465930727,0,Excellent,Medium,Adult,72241
28,55428,Salaried,804,3,30337,1,0,0,Tier 3,0.547322653,0,Excellent,Medium,Young,138569
34,101072,Self-Employed,785,3,64325,1,0,0,Tier 1,0.636427497,0,Excellent,High,Adult,252679
40,47374,Self-Employed,803,2,21130,0.83,0,2,Tier 3,0.446025246,1,Excellent,Medium,Adult,108290
53,72437,Salaried,900,2,17603,1,0,2,Tier 1,0.243011168,0,Excellent,Medium,Senior,181092
38,36522,Salaried,597,2,18235,0.57,2,1,Tier 1,0.4992881,1,Fair,Low,Adult,37436
41,22684,Salaried,708,0,12496,0.58,1,1,Tier 1,0.550872862,1,Good,Low,Adult,25248
36,54551,Self-Employed,789,0,37273,0.94,0,1,Tier 1,0.683268868,0,Excellent,Medium,Adult,132242
37,39612,Salaried,692,1,19500,0.76,0,1,Tier 3,0.492275068,1,Good,Low,Adult,52290
43,49977,Salaried,662,1,12653,0.72,1,2,Tier 2,0.253176461,1,Fair,Medium,Adult,60794
25,75176,Self-Employed,760,0,50915,0.84,1,1,Tier 2,0.677277323,1,Excellent,Medium,Young,163197
42,84481,Self-Employed,645,1,18505,0.87,0,0,Tier 2,0.219043335,1,Fair,High,Adult,118277
46,76377,Self-Employed,802,3,28469,0.91,0,2,Tier 1,0.372743103,0,Excellent,Medium,Adult,182312
22,74711,Self-Employed,801,0,47439,1,0,1,Tier 1,0.634966738,0,Excellent,Medium,Young,186778
42,95429,Salaried,687,1,58625,0.69,1,2,Tier 1,0.614331073,1,Good,High,Adult,113989
31,108067,Self-Employed,754,0,46983,0.88,0,2,Tier 2,0.434758067,1,Excellent,High,Adult,253640
47,36501,Salaried,687,0,15328,0.64,0,2,Tier 2,0.4199337,1,Good,Low,Adult,44810
21,62061,Self-Employed,610,2,18600,0.68,0,0,Tier 1,0.299705129,1,Fair,Medium,Young,78214
34,107234,Self-Employed,765,2,53540,0.9,0,1,Tier 3,0.499281944,0,Excellent,High,Adult,254980
39,57727,Self-Employed,718,2,35202,0.85,0,2,Tier 1,0.609801306,1,Good,Medium,Adult,79995
24,33510,Self-Employed,703,2,9793,0.73,0,1,Tier 2,0.292241122,1,Good,Low,Young,43563
34,43122,Salaried,766,1,12811,0.83,0,3,Tier 2,0.297087334,1,Excellent,Medium,Adult,98532
41,53506,Salaried,613,0,27972,0.63,0,0,Tier 2,0.522782492,1,Fair,Medium,Adult,65503
42,62903,Salaried,779,3,33985,0.98,0,1,Tier 2,0.540276298,0,Excellent,Medium,Adult,155380
32,73072,Salaried,830,1,29623,0.66,0,1,Tier 2,0.405394679,1,Excellent,Medium,Adult,151453
34,85870,Self-Employed,724,1,22101,0.68,0,1,Tier 1,0.257377431,1,Good,High,Adult,107931
32,21920,Salaried,900,1,14494,0.98,0,2,Tier 3,0.661222628,0,Excellent,Low,Adult,54298
35,96140,Salaried,705,3,54785,0.77,0,1,Tier 1,0.569846058,1,Good,High,Adult,127359
38,74020,Salaried,742,1,44566,0.74,1,1,Tier 2,0.602080519,1,Excellent,Medium,Adult,91316
48,53315,Salaried,675,2,31160,0.8,1,1,Tier 1,0.584450905,1,Good,Medium,Adult,68010
21,46041,Salaried,885,0,18840,1,0,0,Tier 1,0.409200495,0,Excellent,Medium,Young,115103
21,37671,Salaried,639,0,11765,0.69,0,2,Tier 3,0.312309203,1,Fair,Low,Young,47794
34,89708,Self-Employed,786,0,45308,0.76,0,2,Tier 3,0.505060864,1,Excellent,High,Adult,197602
33,33789,Salaried,581,2,22098,0.61,0,0,Tier 3,0.653999822,1,Fair,Low,Adult,40903
51,66606,Self-Employed,616,0,16366,0.77,1,1,Tier 1,0.245713599,1,Fair,Medium,Senior,83409
23,38322,Self-Employed,718,1,18933,0.9,1,1,Tier 3,0.494050415,0,Good,Low,Young,51727
26,52834,Self-Employed,656,2,15814,0.65,1,2,Tier 1,0.299314835,1,Fair,Medium,Young,61314
35,68320,Salaried,779,0,38085,0.84,0,2,Tier 3,0.557450234,1,Excellent,Medium,Adult,157146
44,66779,Self-Employed,799,1,32207,1,2,2,Tier 2,0.482292337,0,Excellent,Medium,Adult,150253
30,15603,Self-Employed,635,0,10233,0.71,3,0,Tier 1,0.655835416,1,Fair,Low,Adult,16466
32,70088,Salaried,663,1,40856,0.64,2,0,Tier 2,0.582924324,1,Fair,Medium,Adult,75593
23,40172,Self-Employed,690,1,12184,0.87,0,0,Tier 3,0.303295828,1,Good,Medium,Young,56345
29,87893,Self-Employed,669,0,57537,0.88,2,2,Tier 1,0.654625511,1,Fair,High,Young,110579
28,61986,Self-Employed,757,1,37576,0.86,0,4,Tier 3,0.6062014,1,Excellent,Medium,Young,144062
21,79945,Self-Employed,731,1,43272,0.81,1,0,Tier 2,0.541272125,1,Good,Medium,Young,102705
41,69569,Self-Employed,709,1,16845,0.68,2,4,Tier 1,0.242133709,1,Good,Medium,Adult,77136
33,86601,Self-Employed,690,2,24632,0.77,2,0,Tier 2,0.284430896,1,Good,High,Adult,102231
40,102901,Self-Employed,833,3,41253,0.75,3,2,Tier 3,0.400899894,1,Excellent,High,Adult,186716
37,40650,Self-Employed,832,1,26002,0.87,0,1,Tier 1,0.639655597,1,Excellent,Medium,Adult,94881
46,97289,Self-Employed,689,1,30795,0.86,1,4,Tier 1,0.31653116,1,Good,High,Adult,128558
42,21282,Salaried,614,3,7918,0.41,2,0,Tier 3,0.372051499,1,Fair,Low,Adult,19313
43,37854,Salaried,527,3,16112,0.59,1,4,Tier 3,0.425635336,1,Poor,Low,Adult,42428
21,67160,Salaried,653,3,30654,0.82,3,0,Tier 3,0.4564324,1,Fair,Medium,Young,76321
58,72625,Salaried,714,0,18352,0.86,0,5,Tier 1,0.252695353,1,Good,Medium,Senior,101468
23,50678,Salaried,636,1,18975,0.85,1,0,Tier 1,0.374422826,1,Fair,Medium,Young,66497
23,62260,Self-Employed,689,0,35808,0.84,0,3,Tier 2,0.575136524,1,Good,Medium,Young,86122
21,55547,Salaried,718,3,24531,0.82,2,2,Tier 3,0.44162601,1,Good,Medium,Young,67598
21,29825,Self-Employed,732,1,12350,0.72,3,2,Tier 1,0.414082146,1,Good,Low,Young,31841
37,29148,Salaried,626,2,8224,0.66,1,0,Tier 3,0.282146288,1,Fair,Low,Adult,34039
26,48153,Salaried,616,3,27396,0.67,1,0,Tier 1,0.568936515,1,Fair,Medium,Young,56561
22,37215,Salaried,648,0,12820,0.58,1,1,Tier 2,0.344484751,1,Fair,Low,Young,41341
27,107629,Self-Employed,703,0,56760,0.96,0,2,Tier 3,0.527367159,0,Good,High,Young,157882
33,42344,Salaried,710,2,12260,0.84,0,1,Tier 2,0.289533346,1,Good,Medium,Adult,58580
45,57040,Self-Employed,900,1,25045,1,0,2,Tier 1,0.43907784,0,Excellent,Medium,Adult,142599
26,105457,Self-Employed,758,1,24732,0.72,1,0,Tier 1,0.234522128,1,Excellent,High,Young,213191
34,60271,Salaried,869,1,19342,1,0,3,Tier 1,0.320917191,0,Excellent,Medium,Adult,150678
38,55378,Self-Employed,762,1,24063,0.79,0,2,Tier 2,0.434522735,1,Excellent,Medium,Adult,124199
45,73926,Self-Employed,660,3,46339,0.65,0,0,Tier 1,0.626829532,1,Fair,Medium,Adult,91450
34,40961,Salaried,656,3,10031,0.62,0,1,Tier 2,0.244891482,1,Fair,Medium,Adult,49852
31,82981,Salaried,770,0,26563,0.68,0,2,Tier 2,0.320109423,1,Excellent,High,Adult,174511
33,37079,Self-Employed,601,0,21503,0.71,3,1,Tier 1,0.579923946,1,Fair,Low,Adult,39097
38,89066,Salaried,709,3,29470,0.9,0,2,Tier 3,0.330878225,0,Good,High,Adult,126827
43,53766,Self-Employed,805,0,22412,0.86,2,3,Tier 3,0.416843358,1,Excellent,Medium,Adult,111238
53,110305,Self-Employed,575,1,47663,0.6,1,0,Tier 2,0.432101899,1,Poor,High,Senior,124093
21,70189,Salaried,652,1,30975,0.64,2,1,Tier 1,0.441308467,1,Fair,Medium,Young,75595
34,15000,Salaried,753,1,3403,0.83,0,1,Tier 3,0.226866667,1,Excellent,Low,Adult,34380
41,59479,Salaried,662,3,29747,0.82,2,1,Tier 3,0.500126095,1,Fair,Medium,Adult,72458
24,57236,Salaried,806,0,20772,0.92,0,0,Tier 3,0.362918443,0,Excellent,Medium,Young,137350
24,72909,Self-Employed,708,0,45479,0.76,0,3,Tier 2,0.623777586,1,Good,Medium,Young,96167
36,120012,Self-Employed,729,1,64727.125,0.85,0,1,Tier 1,0.539338774,1,Good,High,Adult,166610
29,50986,Salaried,781,1,16798,0.83,1,1,Tier 1,0.32946299,1,Excellent,Medium,Young,110325
39,61325,Salaried,744,3,30131,0.74,0,1,Tier 3,0.491333062,1,Excellent,Medium,Adult,80177
35,113041,Salaried,630,3,41511,0.56,1,0,Tier 3,0.367220743,1,Fair,High,Adult,123675
37,104954,Self-Employed,721,1,60346,0.77,0,2,Tier 1,0.574975704,1,Good,High,Adult,139007
32,15000,Salaried,694,3,9904,0.77,1,0,Tier 3,0.660266667,1,Good,Low,Adult,18832
21,39256,Self-Employed,678,1,13373,0.6,2,1,Tier 1,0.3406613,1,Good,Low,Young,41230
36,81508,Salaried,722,1,18826,0.7,0,0,Tier 2,0.230971193,1,Good,High,Adult,104150
28,114255,Self-Employed,656,1,54129,0.71,2,2,Tier 1,0.473756072,1,Fair,High,Young,129083
43,34377,Salaried,699,2,20052,0.8,1,2,Tier 1,0.583296972,1,Good,Low,Adult,43952
33,47579,Self-Employed,677,1,11791,0.66,0,1,Tier 1,0.247819416,1,Good,Medium,Adult,59135
57,34592,Salaried,621,3,21656,0.76,0,0,Tier 3,0.626040703,1,Fair,Low,Senior,45663
42,103935,Self-Employed,728,0,56900,0.77,0,2,Tier 2,0.547457546,1,Good,High,Adult,137772
28,64998,Salaried,742,3,33263,0.78,0,3,Tier 2,0.511754208,1,Excellent,Medium,Young,87007
36,58517,Self-Employed,636,2,17819,0.74,2,2,Tier 2,0.304509801,1,Fair,Medium,Adult,67504
35,89010,Self-Employed,664,3,36739,0.7,0,3,Tier 2,0.412751376,1,Fair,High,Adult,113581
24,121134,Self-Employed,621,0,61850,0.67,2,2,Tier 2,0.510591576,1,Fair,High,Young,133260
30,61910,Salaried,672,3,35244,0.73,0,2,Tier 1,0.569277984,1,Good,Medium,Adult,80351
45,29883,Salaried,583,1,9548,0.79,2,1,Tier 1,0.319512766,1,Fair,Low,Adult,35690
40,116764,Self-Employed,597,2,49308,0.58,0,1,Tier 1,0.422287691,1,Fair,High,Adult,138301
43,46258,Self-Employed,747,1,31316,0.85,0,0,Tier 3,0.676985602,1,Excellent,Medium,Adult,64263
21,32385,Salaried,863,2,17829,0.97,0,2,Tier 1,0.550532654,0,Excellent,Low,Young,79849
44,45304,Self-Employed,807,3,20715,0.89,0,2,Tier 2,0.457244393,1,Excellent,Medium,Adult,106803
36,15000,Self-Employed,678,2,10250,0.7,2,2,Tier 2,0.683333333,1,Good,Low,Adult,16895
42,39047,Salaried,684,3,9024,0.71,1,3,Tier 2,0.231106103,1,Good,Low,Adult,47019
31,69728,Salaried,663,0,30388,0.68,0,3,Tier 2,0.43580771,1,Fair,Medium,Adult,87696
27,67854,Self-Employed,668,0,22214,0.88,0,0,Tier 2,0.327379373,1,Fair,Medium,Young,95470
26,44609,Self-Employed,673,3,9800,0.74,1,0,Tier 3,0.21968661,1,Good,Medium,Young,54802
37,30614,Salaried,732,3,15453,0.95,1,3,Tier 2,0.50476906,0,Good,Low,Adult,42536
39,15000,Self-Employed,765,0,5090,0.69,0,2,Tier 2,0.339333333,1,Excellent,Low,Adult,31599
33,38609,Self-Employed,548,1,21814,0.55,0,0,Tier 1,0.564997798,1,Poor,Low,Adult,44972
39,65209,Self-Employed,754,3,31654,0.84,0,1,Tier 1,0.485423791,1,Excellent,Medium,Adult,150171
33,46212,Self-Employed,774,2,29279,0.85,0,1,Tier 2,0.633580023,1,Excellent,Medium,Adult,107000
25,18582,Salaried,828,0,10891,0.88,0,2,Tier 1,0.586104833,1,Excellent,Low,Young,43677
39,78840,Salaried,725,3,29091,0.72,1,0,Tier 2,0.368987823,1,Good,Medium,Adult,95525
38,74929,Self-Employed,895,2,31677,1,1,3,Tier 1,0.422760213,0,Excellent,Medium,Adult,177956
39,40635,Self-Employed,696,1,13460,0.94,0,2,Tier 1,0.331241541,0,Good,Medium,Adult,59038
42,15000,Salaried,672,3,6946,0.63,1,0,Tier 1,0.463066667,1,Good,Low,Adult,17263
36,58253,Salaried,671,3,13046,0.75,0,3,Tier 3,0.223954131,1,Good,Medium,Adult,76606
30,73188,Salaried,797,3,36862,0.91,0,2,Tier 2,0.503661802,0,Excellent,Medium,Adult,174898
33,98774,Self-Employed,765,0,40369,0.89,0,0,Tier 1,0.40870067,1,Excellent,High,Adult,233284
36,53005,Self-Employed,630,0,27039,0.59,0,1,Tier 2,0.510121687,1,Fair,Medium,Adult,63386
43,27158,Salaried,722,0,17194,0.78,1,2,Tier 2,0.633109949,1,Good,Low,Adult,34215
26,59894,Salaried,750,0,37280,0.97,0,0,Tier 1,0.622432965,0,Excellent,Medium,Young,88619
33,51457,Self-Employed,678,0,32578,0.64,5,0,Tier 2,0.633111141,1,Good,Medium,Adult,44131
47,65095,Salaried,735,2,18108,0.86,0,1,Tier 3,0.278178047,1,Good,Medium,Adult,90752
48,45856,Self-Employed,763,1,21710,0.8,0,1,Tier 1,0.47343859,1,Excellent,Medium,Adult,103328
21,50349,Salaried,612,1,18196,0.66,0,3,Tier 3,0.361397446,1,Fair,Medium,Young,62499
34,88141,Self-Employed,696,1,45322,0.72,2,1,Tier 2,0.51419884,1,Good,High,Adult,100491
21,36550,Salaried,737,1,15260,0.86,0,2,Tier 1,0.41751026,1,Good,Low,Young,50946
