customer_id,age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit
CUST00338,33,111479,Self-Employed,852,3,50519,1.0,0,2,Tier 1,278698
CUST00339,31,37350,Self-Employed,617,3,8944,0.52,0,2,Tier 3,42624
CUST00340,27,22232,Salaried,702,2,6279,0.86,0,1,Tier 3,31009
CUST00341,41,17019,Salaried,720,2,7412,0.92,1,3,Tier 3,23239
CUST00342,38,103206,Self-Employed,710,3,33514,0.86,0,2,Tier 3,144095
CUST00343,21,33510,Salaried,671,2,9795,0.66,1,2,Tier 2,39255
CUST00344,25,65515,Salaried,829,2,32221,0.76,0,0,Tier 2,144202
CUST00345,41,86304,Self-Employed,735,2,52688,1.0,1,1,Tier 3,122983
CUST00346,29,94425,Self-Employed,662,2,23547,0.71,0,1,Tier 2,121429
CUST00347,51,115492,Self-Employed,768,2,24972,0.9,0,0,Tier 2,273667
CUST00348,32,81778,Self-Employed,847,1,26424,1.0,0,1,Tier 1,204444
CUST00349,40,41728,Salaried,871,3,13072,0.83,1,3,Tier 2,90034
CUST00350,33,26314,Salaried,735,3,16243,0.89,0,0,Tier 2,37228
CUST00351,31,84533,Self-Employed,756,0,33163,0.65,1,3,Tier 2,164103
CUST00352,43,28129,Salaried,654,2,14826,0.57,2,1,Tier 3,28967
CUST00353,21,75395,Self-Employed,758,2,17974,0.91,0,3,Tier 1,180352
CUST00354,50,68078,Self-Employed,762,1,39146,1.0,0,0,Tier 3,170195
CUST00355,30,58689,Self-Employed,692,3,36014,0.76,0,2,Tier 2,77449
CUST00356,29,67881,Salaried,680,1,15281,0.53,0,1,Tier 3,77890
CUST00357,39,129696,Self-Employed,748,3,53724,0.91,0,3,Tier 3,185655
CUST00358,22,50056,Salaried,846,3,20868,0.97,0,1,Tier 3,123298
CUST00359,25,48111,Salaried,753,2,27143,0.97,2,1,Tier 3,106292
CUST00360,30,64653,Self-Employed,610,2,26863,0.58,0,2,Tier 2,76683
CUST00361,31,35146,Self-Employed,697,0,10033,0.92,1,1,Tier 1,48081
CUST00362,27,38416,Salaried,702,1,12197,0.67,0,1,Tier 3,48177
CUST00363,35,15000,Salaried,825,3,3215,0.9,1,0,Tier 2,33720
CUST00364,29,69164,Salaried,562,3,14049,0.63,2,1,Tier 1,74190
CUST00365,29,74205,Salaried,698,3,44733,0.7,2,1,Tier 2,83747
CUST00366,37,39772,Self-Employed,642,0,14557,0.8,2,2,Tier 3,47651
CUST00367,29,62169,Salaried,777,3,17218,0.82,0,2,Tier 3,141233
CUST00368,25,16720,Self-Employed,794,2,10056,0.75,0,0,Tier 3,36634
CUST00369,42,20664,Salaried,679,1,11080,0.81,1,0,Tier 2,26441
CUST00370,21,33294,Salaried,725,2,7240,0.83,0,0,Tier 1,45700
CUST00371,21,96789,Self-Employed,866,3,61272,0.93,0,1,Tier 2,234010
CUST00372,31,70271,Self-Employed,888,0,36712,0.98,0,0,Tier 3,174010
CUST00373,31,41431,Self-Employed,665,3,24141,0.8,0,0,Tier 2,55854
CUST00374,45,63673,Salaried,715,0,23044,0.92,0,1,Tier 2,91609
CUST00375,39,33063,Salaried,819,3,14523,0.89,0,0,Tier 2,78074
CUST00376,43,82993,Self-Employed,751,2,36630,0.9,0,3,Tier 1,197460
CUST00377,35,53694,Salaried,795,3,25878,0.81,0,1,Tier 2,121216
CUST00378,41,67622,Salaried,776,3,47147,0.7,2,1,Tier 3,127046
CUST00379,35,89579,Self-Employed,628,3,46300,0.67,1,2,Tier 2,105746
CUST00380,41,48332,Salaried,464,2,17358,0.54,0,2,Tier 1,55981
CUST00381,36,24050,Salaried,659,0,4965,0.85,2,0,Tier 1,29747
CUST00382,24,116762,Self-Employed,633,2,81081,0.65,1,0,Tier 1,135674
CUST00383,37,49370,Salaried,741,0,23003,0.95,0,1,Tier 1,72241
CUST00384,28,55428,Salaried,804,3,30337,1.0,0,0,Tier 3,138569
CUST00385,34,101072,Self-Employed,785,3,64325,1.0,0,0,Tier 1,252679
CUST00386,40,47374,Self-Employed,803,2,21130,0.83,0,2,Tier 3,108290
CUST00387,53,72437,Salaried,900,2,17603,1.0,0,2,Tier 1,181092
CUST00388,38,36522,Salaried,597,2,18235,0.57,2,1,Tier 1,37436
CUST00389,41,22684,Salaried,708,0,12496,0.58,1,1,Tier 1,25248
CUST00390,36,54551,Self-Employed,789,0,37273,0.94,0,1,Tier 1,132242
CUST00391,37,39612,Salaried,692,1,19500,0.76,0,1,Tier 3,52290
CUST00392,43,49977,Salaried,662,1,12653,0.72,1,2,Tier 2,60794
CUST00393,25,75176,Self-Employed,760,0,50915,0.84,1,1,Tier 2,163197
CUST00394,42,84481,Self-Employed,645,1,18505,0.87,0,0,Tier 2,118277
CUST00395,46,76377,Self-Employed,802,3,28469,0.91,0,2,Tier 1,182312
CUST00396,22,74711,Self-Employed,801,0,47439,1.0,0,1,Tier 1,186778
CUST00397,42,95429,Salaried,687,1,58625,0.69,1,2,Tier 1,113989
CUST00398,31,108067,Self-Employed,754,0,46983,0.88,0,2,Tier 2,253640
CUST00399,47,36501,Salaried,687,0,15328,0.64,0,2,Tier 2,44810
CUST00400,21,62061,Self-Employed,610,2,18600,0.68,0,0,Tier 1,78214
CUST00401,34,107234,Self-Employed,765,2,53540,0.9,0,1,Tier 3,254980
CUST00402,39,57727,Self-Employed,718,2,35202,0.85,0,2,Tier 1,79995
CUST00403,24,33510,Self-Employed,703,2,9793,0.73,0,1,Tier 2,43563
CUST00404,34,43122,Salaried,766,1,12811,0.83,0,3,Tier 2,98532
CUST00405,41,53506,Salaried,613,0,27972,0.63,0,0,Tier 2,65503
CUST00406,42,62903,Salaried,779,3,33985,0.98,0,1,Tier 2,155380
CUST00407,32,73072,Salaried,830,1,29623,0.66,0,1,Tier 2,151453
CUST00408,34,85870,Self-Employed,724,1,22101,0.68,0,1,Tier 1,107931
CUST00409,32,21920,Salaried,900,1,14494,0.98,0,2,Tier 3,54298
CUST00410,35,96140,Salaried,705,3,54785,0.77,0,1,Tier 1,127359
CUST00411,38,74020,Salaried,742,1,44566,0.74,1,1,Tier 2,91316
CUST00412,48,53315,Salaried,675,2,31160,0.8,1,1,Tier 1,68010
CUST00413,21,46041,Salaried,885,0,18840,1.0,0,0,Tier 1,115103
CUST00414,21,37671,Salaried,639,0,11765,0.69,0,2,Tier 3,47794
CUST00415,34,89708,Self-Employed,786,0,45308,0.76,0,2,Tier 3,197602
CUST00416,33,33789,Salaried,581,2,22098,0.61,0,0,Tier 3,40903
CUST00417,51,66606,Self-Employed,616,0,16366,0.77,1,1,Tier 1,83409
CUST00418,23,38322,Self-Employed,718,1,18933,0.9,1,1,Tier 3,51727
CUST00419,26,52834,Self-Employed,656,2,15814,0.65,1,2,Tier 1,61314
CUST00420,35,68320,Salaried,779,0,38085,0.84,0,2,Tier 3,157146
CUST00421,44,66779,Self-Employed,799,1,32207,1.0,2,2,Tier 2,150253
CUST00422,30,15603,Self-Employed,635,0,10233,0.71,3,0,Tier 1,16466
CUST00423,32,70088,Salaried,663,1,40856,0.64,2,0,Tier 2,75593
CUST00424,23,40172,Self-Employed,690,1,12184,0.87,0,0,Tier 3,56345
CUST00425,29,87893,Self-Employed,669,0,57537,0.88,2,2,Tier 1,110579
CUST00426,28,61986,Self-Employed,757,1,37576,0.86,0,4,Tier 3,144062
CUST00427,21,79945,Self-Employed,731,1,43272,0.81,1,0,Tier 2,102705
CUST00428,41,69569,Self-Employed,709,1,16845,0.68,2,4,Tier 1,77136
CUST00429,33,86601,Self-Employed,690,2,24632,0.77,2,0,Tier 2,102231
CUST00430,40,102901,Self-Employed,833,3,41253,0.75,3,2,Tier 3,186716
CUST00431,37,40650,Self-Employed,832,1,26002,0.87,0,1,Tier 1,94881
CUST00432,46,97289,Self-Employed,689,1,30795,0.86,1,4,Tier 1,128558
CUST00433,42,21282,Salaried,614,3,7918,0.41,2,0,Tier 3,19313
CUST00434,43,37854,Salaried,527,3,16112,0.59,1,4,Tier 3,42428
CUST00435,21,67160,Salaried,653,3,30654,0.82,3,0,Tier 3,76321
CUST00436,58,72625,Salaried,714,0,18352,0.86,0,5,Tier 1,101468
CUST00437,23,50678,Salaried,636,1,18975,0.85,1,0,Tier 1,66497
CUST00438,23,62260,Self-Employed,689,0,35808,0.84,0,3,Tier 2,86122
CUST00439,21,55547,Salaried,718,3,24531,0.82,2,2,Tier 3,67598
CUST00440,21,29825,Self-Employed,732,1,12350,0.72,3,2,Tier 1,31841
CUST00441,37,29148,Salaried,626,2,8224,0.66,1,0,Tier 3,34039
CUST00442,26,48153,Salaried,616,3,27396,0.67,1,0,Tier 1,56561
CUST00443,22,37215,Salaried,648,0,12820,0.58,1,1,Tier 2,41341
CUST00444,27,107629,Self-Employed,703,0,56760,0.96,0,2,Tier 3,157882
CUST00445,33,42344,Salaried,710,2,12260,0.84,0,1,Tier 2,58580
CUST00446,45,57040,Self-Employed,900,1,25045,1.0,0,2,Tier 1,142599
CUST00447,26,105457,Self-Employed,758,1,24732,0.72,1,0,Tier 1,213191
CUST00448,34,60271,Salaried,869,1,19342,1.0,0,3,Tier 1,150678
CUST00449,38,55378,Self-Employed,762,1,24063,0.79,0,2,Tier 2,124199
CUST00450,45,73926,Self-Employed,660,3,46339,0.65,0,0,Tier 1,91450
CUST00451,34,40961,Salaried,656,3,10031,0.62,0,1,Tier 2,49852
CUST00452,31,82981,Salaried,770,0,26563,0.68,0,2,Tier 2,174511
CUST00453,33,37079,Self-Employed,601,0,21503,0.71,3,1,Tier 1,39097
CUST00454,38,89066,Salaried,709,3,29470,0.9,0,2,Tier 3,126827
CUST00455,43,53766,Self-Employed,805,0,22412,0.86,2,3,Tier 3,111238
CUST00456,53,110305,Self-Employed,575,1,47663,0.6,1,0,Tier 2,124093
CUST00457,21,70189,Salaried,652,1,30975,0.64,2,1,Tier 1,75595
CUST00458,34,15000,Salaried,753,1,3403,0.83,0,1,Tier 3,34380
CUST00459,41,59479,Salaried,662,3,29747,0.82,2,1,Tier 3,72458
CUST00460,24,57236,Salaried,806,0,20772,0.92,0,0,Tier 3,137350
CUST00461,24,72909,Self-Employed,708,0,45479,0.76,0,3,Tier 2,96167
CUST00462,36,120012,Self-Employed,729,1,74199,0.85,0,1,Tier 1,166610
CUST00463,29,50986,Salaried,781,1,16798,0.83,1,1,Tier 1,110325
CUST00464,39,61325,Salaried,744,3,30131,0.74,0,1,Tier 3,80177
CUST00465,35,113041,Salaried,630,3,41511,0.56,1,0,Tier 3,123675
CUST00466,37,104954,Self-Employed,721,1,60346,0.77,0,2,Tier 1,139007
CUST00467,32,15000,Salaried,694,3,9904,0.77,1,0,Tier 3,18832
CUST00468,21,39256,Self-Employed,678,1,13373,0.6,2,1,Tier 1,41230
CUST00469,36,81508,Salaried,722,1,18826,0.7,0,0,Tier 2,104150
CUST00470,28,114255,Self-Employed,656,1,54129,0.71,2,2,Tier 1,129083
CUST00471,43,34377,Salaried,699,2,20052,0.8,1,2,Tier 1,43952
CUST00472,33,47579,Self-Employed,677,1,11791,0.66,0,1,Tier 1,59135
CUST00473,57,34592,Salaried,621,3,21656,0.76,0,0,Tier 3,45663
CUST00474,42,103935,Self-Employed,728,0,56900,0.77,0,2,Tier 2,137772
CUST00475,28,64998,Salaried,742,3,33263,0.78,0,3,Tier 2,87007
CUST00476,36,58517,Self-Employed,636,2,17819,0.74,2,2,Tier 2,67504
CUST00477,35,89010,Self-Employed,664,3,36739,0.7,0,3,Tier 2,113581
CUST00478,24,121134,Self-Employed,621,0,61850,0.67,2,2,Tier 2,133260
CUST00479,30,61910,Salaried,672,3,35244,0.73,0,2,Tier 1,80351
CUST00480,45,29883,Salaried,583,1,9548,0.79,2,1,Tier 1,35690
CUST00481,40,116764,Self-Employed,597,2,49308,0.58,0,1,Tier 1,138301
CUST00482,43,46258,Self-Employed,747,1,31316,0.85,0,0,Tier 3,64263
CUST00483,21,32385,Salaried,863,2,17829,0.97,0,2,Tier 1,79849
CUST00484,44,45304,Self-Employed,807,3,20715,0.89,0,2,Tier 2,106803
CUST00485,36,15000,Self-Employed,678,2,10250,0.7,2,2,Tier 2,16895
CUST00486,42,39047,Salaried,684,3,9024,0.71,1,3,Tier 2,47019
CUST00487,31,69728,Salaried,663,0,30388,0.68,0,3,Tier 2,87696
CUST00488,27,67854,Self-Employed,668,0,22214,0.88,0,0,Tier 2,95470
CUST00489,26,44609,Self-Employed,673,3,9800,0.74,1,0,Tier 3,54802
CUST00490,37,30614,Salaried,732,3,15453,0.95,1,3,Tier 2,42536
CUST00491,39,15000,Self-Employed,765,0,5090,0.69,0,2,Tier 2,31599
CUST00492,33,38609,Self-Employed,548,1,21814,0.55,0,0,Tier 1,44972
CUST00493,39,65209,Self-Employed,754,3,31654,0.84,0,1,Tier 1,150171
CUST00494,33,46212,Self-Employed,774,2,29279,0.85,0,1,Tier 2,107000
CUST00495,25,18582,Salaried,828,0,10891,0.88,0,2,Tier 1,43677
CUST00496,39,78840,Salaried,725,3,29091,0.72,1,0,Tier 2,95525
CUST00497,38,74929,Self-Employed,895,2,31677,1.0,1,3,Tier 1,177956
CUST00498,39,40635,Self-Employed,696,1,13460,0.94,0,2,Tier 1,59038
CUST00499,42,15000,Salaried,672,3,6946,0.63,1,0,Tier 1,17263
CUST00500,36,58253,Salaried,671,3,13046,0.75,0,3,Tier 3,76606
CUST00501,30,73188,Salaried,797,3,36862,0.91,0,2,Tier 2,174898
CUST00502,33,98774,Self-Employed,765,0,40369,0.89,0,0,Tier 1,233284
CUST00503,36,53005,Self-Employed,630,0,27039,0.59,0,1,Tier 2,63386
CUST00504,43,27158,Salaried,722,0,17194,0.78,1,2,Tier 2,34215
CUST00505,26,59894,Salaried,750,0,37280,0.97,0,0,Tier 1,88619
CUST00506,33,51457,Self-Employed,678,0,32578,0.64,5,0,Tier 2,44131
CUST00507,47,65095,Salaried,735,2,18108,0.86,0,1,Tier 3,90752
CUST00508,48,45856,Self-Employed,763,1,21710,0.8,0,1,Tier 1,103328
CUST00509,21,50349,Salaried,612,1,18196,0.66,0,3,Tier 3,62499
CUST00510,34,88141,Self-Employed,696,1,45322,0.72,2,1,Tier 2,100491
CUST00511,21,36550,Salaried,737,1,15260,0.86,0,2,Tier 1,50946
CUST00512,41,59363,Self-Employed,900,3,27432,0.88,1,0,Tier 1,131987
CUST00513,30,49995,Self-Employed,735,0,12809,0.78,1,3,Tier 2,62844
CUST00514,45,62852,Self-Employed,620,2,27152,0.74,2,0,Tier 1,72393
CUST00515,41,76608,Salaried,825,3,20238,0.9,0,2,Tier 3,182340
CUST00516,22,78069,Self-Employed,739,1,33711,0.75,1,6,Tier 3,96708
CUST00517,31,34771,Salaried,690,1,18351,0.78,2,1,Tier 3,41123
CUST00518,21,50152,Salaried,858,1,24393,0.88,0,1,Tier 3,117849
CUST00519,44,86557,Self-Employed,774,1,19422,0.84,0,1,Tier 2,198944
CUST00520,25,66584,Salaried,793,2,42268,0.84,2,1,Tier 1,136616
CUST00521,40,39231,Salaried,799,0,14704,0.73,0,3,Tier 1,84965
CUST00522,43,56406,Salaried,773,0,19285,0.75,2,1,Tier 2,109233
CUST00523,42,56464,Salaried,822,0,28748,0.98,1,2,Tier 3,132975
CUST00524,40,68564,Self-Employed,692,0,14845,0.83,0,1,Tier 3,94335
CUST00525,35,40783,Salaried,690,3,23633,0.85,0,1,Tier 2,56733
CUST00526,34,15000,Salaried,794,1,9245,0.97,1,0,Tier 1,35069
CUST00527,33,30824,Salaried,611,2,14867,0.71,0,1,Tier 1,39539
CUST00528,38,59776,Salaried,618,1,18623,0.88,0,2,Tier 1,84186
CUST00529,39,64662,Self-Employed,646,3,38655,0.6,0,0,Tier 1,77760
CUST00530,29,37415,Salaried,680,2,9814,0.63,0,0,Tier 1,45692
CUST00531,27,99179,Self-Employed,711,2,48077,0.84,4,1,Tier 1,107118
CUST00532,34,55690,Salaried,745,3,23622,0.68,0,1,Tier 2,70033
CUST00533,33,57404,Salaried,766,0,18738,0.84,3,1,Tier 1,110385
CUST00534,36,42206,Salaried,572,0,10458,0.72,0,0,Tier 1,54364
CUST00535,35,36273,Salaried,652,1,19277,0.87,0,2,Tier 3,50863
CUST00536,28,25510,Self-Employed,728,3,15073,0.74,0,1,Tier 3,33354
CUST00537,41,26262,Salaried,696,3,18202,0.72,0,0,Tier 1,33813
CUST00538,21,67510,Salaried,775,1,21729,0.84,0,2,Tier 2,155637
CUST00539,35,51592,Self-Employed,735,1,19645,0.83,2,3,Tier 1,63108
CUST00540,35,80066,Self-Employed,703,0,22195,0.75,1,1,Tier 2,99138
CUST00541,43,72035,Self-Employed,558,3,20260,0.59,1,0,Tier 1,80685
CUST00542,28,30540,Salaried,878,3,14127,1.0,1,3,Tier 2,72532
CUST00543,44,36656,Salaried,661,1,18842,0.7,0,3,Tier 1,46839
CUST00544,29,51391,Salaried,872,1,21623,0.93,2,3,Tier 2,111068
CUST00545,39,78458,Self-Employed,706,2,28849,0.79,1,0,Tier 2,99386
CUST00546,29,23596,Salaried,706,2,8287,0.78,3,1,Tier 3,26189
CUST00547,26,32955,Self-Employed,796,0,16243,0.93,0,4,Tier 1,79604
CUST00548,22,56531,Self-Employed,720,0,22807,0.82,4,0,Tier 3,60118
CUST00549,37,48346,Salaried,739,2,17852,0.79,0,2,Tier 2,64965
CUST00550,35,65776,Salaried,741,0,33669,0.82,1,0,Tier 2,84632
CUST00551,41,37833,Salaried,767,3,22797,0.81,1,0,Tier 3,80674
CUST00552,35,54591,Salaried,716,0,25561,0.63,1,0,Tier 1,62451
CUST00553,31,15000,Salaried,888,0,6742,1.0,0,2,Tier 3,37500
CUST00554,36,103954,Self-Employed,729,1,31864,0.73,2,1,Tier 3,119659
CUST00555,26,15000,Salaried,730,3,8651,0.82,1,3,Tier 2,19405
CUST00556,35,66170,Self-Employed,726,0,28039,0.85,1,0,Tier 2,86865
CUST00557,36,93435,Self-Employed,642,0,59503,0.61,1,2,Tier 1,106088
CUST00558,41,15000,Salaried,687,3,5690,1.0,1,2,Tier 2,21375
CUST00559,38,16187,Salaried,641,1,7219,0.56,2,0,Tier 3,16530
CUST00560,24,43228,Salaried,738,1,25471,0.8,0,2,Tier 3,58355
CUST00561,29,47473,Self-Employed,556,3,32413,0.48,0,2,Tier 1,52632
CUST00562,27,26507,Salaried,778,2,11786,0.96,2,3,Tier 3,58467
CUST00563,33,41809,Self-Employed,812,3,27299,0.89,0,0,Tier 2,98585
CUST00564,34,54409,Salaried,640,3,30871,0.7,0,2,Tier 2,69393
CUST00565,46,67375,Salaried,625,2,15228,0.7,0,0,Tier 3,85878
CUST00566,27,37797,Self-Employed,767,2,24193,0.79,2,0,Tier 3,75205
CUST00567,38,46873,Salaried,832,3,17851,0.87,0,3,Tier 1,109463
CUST00568,40,86384,Self-Employed,656,2,39104,0.63,3,1,Tier 2,85886
CUST00569,34,29046,Self-Employed,663,0,12910,0.76,0,0,Tier 1,38248
CUST00570,41,17136,Self-Employed,694,1,6592,0.59,1,1,Tier 2,19106
CUST00571,28,49559,Self-Employed,797,0,13272,0.93,0,3,Tier 1,119564
CUST00572,42,73631,Self-Employed,759,3,14773,0.85,0,3,Tier 3,170151
CUST00573,26,49898,Salaried,667,0,13056,0.57,2,1,Tier 2,51354
CUST00574,44,37884,Salaried,818,1,15275,0.86,0,0,Tier 3,88191
CUST00575,36,76642,Salaried,571,1,50252,0.51,1,5,Tier 1,80890
CUST00576,31,70067,Self-Employed,861,0,28558,0.91,0,0,Tier 1,167680
CUST00577,33,24189,Salaried,708,1,8919,0.78,1,2,Tier 1,30506
CUST00578,34,88751,Salaried,507,2,26207,0.65,0,4,Tier 1,110151
CUST00579,41,72485,Self-Employed,661,3,35911,0.61,0,1,Tier 1,87446
CUST00580,21,50825,Salaried,832,3,11752,0.82,0,0,Tier 2,115869
CUST00581,33,48970,Salaried,760,3,13290,0.9,0,3,Tier 2,116103
CUST00582,33,48317,Salaried,718,1,26652,0.8,0,2,Tier 2,65319
CUST00583,37,77569,Salaried,729,0,29545,1.0,0,2,Tier 2,116354
CUST00584,46,53196,Self-Employed,700,0,28859,0.68,0,1,Tier 2,67221
CUST00585,49,47704,Salaried,765,3,20672,0.88,0,1,Tier 1,112179
CUST00586,37,113967,Self-Employed,681,1,74097,0.68,2,3,Tier 2,126827
CUST00587,51,53337,Self-Employed,721,0,25848,0.59,2,1,Tier 1,55628
CUST00588,53,22733,Salaried,778,3,13649,0.87,0,2,Tier 1,53154
CUST00589,29,76975,Self-Employed,792,1,35795,1.0,0,1,Tier 1,192436
CUST00590,37,87708,Salaried,645,3,49435,0.62,1,3,Tier 2,99997
CUST00591,26,63351,Self-Employed,742,0,40334,0.7,2,2,Tier 3,71402
CUST00592,40,90973,Self-Employed,692,1,53443,0.85,0,1,Tier 2,126319
CUST00593,22,56884,Self-Employed,589,2,15839,0.72,3,3,Tier 1,60384
CUST00594,25,57658,Salaried,775,1,32105,0.94,0,0,Tier 3,139771
CUST00595,36,49660,Salaried,760,0,11511,0.96,1,2,Tier 1,115763
CUST00596,34,42160,Self-Employed,780,3,22876,1.0,1,2,Tier 1,100130
CUST00597,36,84500,Self-Employed,804,1,57838,0.93,0,0,Tier 2,204210
CUST00598,21,95316,Self-Employed,794,2,49082,0.77,1,1,Tier 1,198500
CUST00599,21,83467,Salaried,672,3,41892,0.67,0,1,Tier 1,104742
CUST00600,38,37443,Self-Employed,698,3,17304,0.79,2,1,Tier 3,44531
CUST00601,38,43259,Salaried,731,1,25584,0.85,0,1,Tier 3,60069
CUST00602,53,53703,Salaried,603,3,30536,0.62,4,0,Tier 3,49125
CUST00603,33,75749,Self-Employed,815,0,49299,0.89,0,3,Tier 1,179252
CUST00604,41,15000,Self-Employed,775,2,6893,0.75,2,1,Tier 3,28993
CUST00605,30,93838,Self-Employed,797,0,35953,0.79,1,2,Tier 3,197804
CUST00606,33,106785,Self-Employed,657,2,50710,0.6,3,2,Tier 3,104456
CUST00607,34,77633,Self-Employed,670,2,31453,0.68,0,2,Tier 3,97869
CUST00608,36,42985,Salaried,900,0,16986,1.0,0,2,Tier 1,107463
CUST00609,35,39224,Self-Employed,724,1,10376,0.88,0,2,Tier 1,55213
CUST00610,49,57096,Salaried,881,1,30341,0.82,0,1,Tier 2,130095
CUST00611,31,108713,Salaried,634,0,66226,0.75,2,1,Tier 2,126282
CUST00612,22,48471,Salaried,659,2,24470,0.67,1,2,Tier 2,57252
CUST00613,38,67547,Salaried,704,3,43779,0.86,0,2,Tier 2,94438
CUST00614,33,88989,Self-Employed,900,0,24462,1.0,0,2,Tier 3,222471
CUST00615,38,55448,Salaried,753,3,20294,0.77,0,2,Tier 3,122736
CUST00616,35,77911,Self-Employed,817,2,39246,1.0,0,2,Tier 1,194776
CUST00617,24,103395,Self-Employed,632,2,21513,0.56,1,1,Tier 1,112843
CUST00618,45,30187,Salaried,640,2,13317,0.62,1,1,Tier 3,34502
CUST00619,39,25115,Self-Employed,646,3,10791,0.92,1,1,Tier 2,34266
CUST00620,28,59514,Salaried,655,3,19153,0.97,2,0,Tier 2,79018
CUST00621,33,44796,Salaried,667,3,10968,0.59,1,0,Tier 1,50063
CUST00622,33,44116,Self-Employed,764,2,28423,0.74,3,3,Tier 2,79223
CUST00623,32,17810,Salaried,664,2,8530,0.68,0,2,Tier 1,22492
CUST00624,36,35516,Salaried,715,3,17726,0.73,2,2,Tier 3,40739
CUST00625,27,28923,Salaried,754,1,12001,0.94,0,1,Tier 1,70057
CUST00626,22,80222,Salaried,549,3,40066,0.54,3,1,Tier 3,74720
CUST00627,32,21040,Self-Employed,647,1,9125,0.66,1,0,Tier 1,24553
CUST00628,45,61490,Salaried,545,2,36538,0.63,0,0,Tier 2,75207
CUST00629,49,28076,Salaried,714,1,8922,0.78,3,1,Tier 3,31113
CUST00630,33,92865,Self-Employed,683,2,36571,0.81,0,1,Tier 1,125730
CUST00631,23,23386,Salaried,545,1,11681,0.71,0,2,Tier 1,30076
CUST00632,27,54053,Salaried,739,0,17133,0.89,0,1,Tier 3,76439
CUST00633,31,44454,Self-Employed,720,3,22671,0.89,0,0,Tier 2,63042
CUST00634,35,87710,Salaried,709,0,18848,0.9,0,1,Tier 3,125225
CUST00635,21,71017,Self-Employed,624,2,30558,0.68,2,1,Tier 2,78629
CUST00636,41,95075,Self-Employed,753,0,48910,0.91,0,1,Tier 1,227397
CUST00637,29,15000,Salaried,677,3,10334,0.69,0,0,Tier 1,19035
CUST00638,37,57299,Salaried,881,0,14293,1.0,0,4,Tier 3,143248
CUST00639,28,99281,Self-Employed,831,0,35769,0.91,0,2,Tier 3,236772
CUST00640,53,77486,Salaried,669,0,27339,0.84,0,0,Tier 3,106845
CUST00641,48,54035,Self-Employed,750,0,16985,0.82,1,2,Tier 1,69556
CUST00642,29,43606,Self-Employed,603,1,19818,0.84,2,0,Tier 2,53767
CUST00643,47,37476,Salaried,731,3,15240,0.59,3,0,Tier 2,36335
CUST00644,34,43549,Self-Employed,825,0,15802,1.0,0,3,Tier 3,108873
CUST00645,41,63187,Self-Employed,708,2,41972,0.97,1,1,Tier 1,88457
CUST00646,25,17915,Salaried,614,0,9764,0.52,1,1,Tier 2,19132
CUST00647,35,37577,Salaried,788,2,11114,0.99,0,0,Tier 1,93352
CUST00648,31,62914,Self-Employed,747,3,35862,0.91,0,1,Tier 3,90152
CUST00649,42,49429,Salaried,729,3,13648,0.69,1,2,Tier 2,58823
CUST00650,30,88024,Self-Employed,596,2,39865,0.69,2,2,Tier 2,98050
CUST00651,40,15000,Salaried,470,2,3898,0.46,4,1,Tier 1,11922
CUST00652,41,28079,Salaried,592,1,9018,0.66,0,0,Tier 1,34998
CUST00653,43,50139,Salaried,655,2,14606,0.92,0,2,Tier 2,72118
CUST00654,55,15000,Salaried,690,2,3247,0.83,0,0,Tier 3,20629
CUST00655,37,34923,Salaried,750,3,13213,0.95,0,1,Tier 1,51057
CUST00656,35,65587,Self-Employed,562,2,34896,0.67,1,0,Tier 3,77418
CUST00657,49,51535,Salaried,609,1,33706,0.74,1,2,Tier 1,63489
CUST00658,41,24115,Salaried,713,2,13894,0.8,2,1,Tier 1,29000
CUST00659,31,33782,Salaried,749,0,22732,0.87,0,3,Tier 3,47312
CUST00660,27,45521,Salaried,680,3,24026,0.68,2,2,Tier 1,50385
CUST00661,43,51773,Self-Employed,845,3,26643,1.0,0,2,Tier 3,129432
CUST00662,51,102824,Self-Employed,676,2,38887,0.69,1,1,Tier 1,122762
CUST00663,45,35454,Salaried,778,0,23439,0.69,1,2,Tier 2,70526
CUST00664,22,74498,Self-Employed,729,0,24697,0.79,0,3,Tier 2,100065
CUST00665,46,38716,Salaried,600,1,15161,0.65,0,1,Tier 2,47782
CUST00666,35,44571,Salaried,735,0,11308,0.86,0,2,Tier 1,62207
CUST00667,34,66851,Self-Employed,769,2,13681,0.8,1,3,Tier 3,141670
CUST00668,22,51283,Salaried,695,2,28088,1.0,0,1,Tier 2,76923
CUST00669,35,59010,Salaried,699,1,21263,0.71,0,2,Tier 3,75853
CUST00670,36,59301,Self-Employed,819,1,21549,0.88,0,1,Tier 2,139457
CUST00671,31,74076,Self-Employed,715,0,38578,0.79,1,0,Tier 3,93826
CUST00672,39,72241,Self-Employed,802,0,44242,0.9,0,2,Tier 2,171454
CUST00673,37,68642,Self-Employed,621,3,26226,0.6,1,1,Tier 2,77208
CUST00674,32,67397,Salaried,640,3,29655,0.6,1,1,Tier 1,75904
CUST00675,22,48104,Self-Employed,877,2,32444,0.99,0,1,Tier 3,119956
CUST00676,27,66268,Salaried,817,2,21084,0.92,0,0,Tier 1,159410
