customer_id,age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket
CUST00200,26,40218.0,Salaried,743.0,2,14376.0,0.87,1,0,Tier 1,53465,0.35745188721468,1,Excellent,Medium,Young
CUST00201,24,73791.0,Self-Employed,875.0,0,26023.0,1.0,2,2,Tier 3,166030,0.3526581832472795,0,Excellent,Medium,Young
CUST00202,24,58620.0,Self-Employed,628.0,0,22847.0,0.64,0,2,Tier 1,72126,0.3897475264414875,1,Fair,Medium,Young
CUST00203,32,45563.0,Salaried,753.0,2,28667.0,0.89,1,0,Tier 1,101831,0.6291727937141979,1,Excellent,Medium,Adult
CUST00204,39,100096.0,Self-Employed,884.0,0,51461.0,1.0,0,0,Tier 2,250240,0.5141164482097187,0,Excellent,High,Adult
CUST00205,32,31786.0,Salaried,727.0,2,10202.0,0.81,0,1,Tier 3,43050,0.3209589127288743,1,Good,Low,Adult
CUST00206,24,89668.0,Self-Employed,842.0,2,20825.0,0.82,2,2,Tier 1,181101,0.232245617165544,1,Excellent,High,Young
CUST00207,36,47986.0,Self-Employed,722.0,2,29545.0,0.71,0,5,Tier 2,61524,0.6157004126203476,1,Good,Medium,Adult
CUST00208,32,27592.0,Salaried,711.0,3,10220.0,0.76,2,2,Tier 3,32180,0.3703972165845172,1,Good,Low,Adult
CUST00209,39,62302.0,Self-Employed,527.0,0,32778.0,0.6,2,0,Tier 3,65318,0.5261147314692948,1,Poor,Medium,Adult
CUST00210,22,94197.0,Self-Employed,736.0,3,30089.0,0.57,1,1,Tier 2,103682,0.3194263086934828,1,Good,High,Young
CUST00211,30,51649.0,Salaried,603.0,0,10472.0,0.78,1,2,Tier 3,65017,0.2027531994811129,1,Fair,Medium,Adult
CUST00212,42,95492.0,Self-Employed,673.0,2,44480.0,0.77,0,1,Tier 2,126572,0.4657981820466636,1,Good,High,Adult
CUST00213,22,58027.0,Self-Employed,667.0,2,23053.0,0.56,3,3,Tier 1,54869,0.3972805762834542,1,Fair,Medium,Young
CUST00214,43,42460.0,Salaried,766.0,2,22616.0,0.91,0,3,Tier 1,101368,0.5326424870466321,0,Excellent,Medium,Adult
CUST00215,46,60238.0,Salaried,706.0,1,32185.0,0.68,1,5,Tier 1,71174,0.5342972874265414,1,Good,Medium,Adult
CUST00216,42,75642.0,Salaried,729.0,2,52619.0,0.87,0,1,Tier 2,105853,0.695632056265038,1,Good,Medium,Adult
CUST00217,38,15000.0,Salaried,778.0,0,8469.0,0.96,0,2,Tier 2,36776,0.5646,0,Excellent,Low,Adult
CUST00218,21,77871.0,Self-Employed,804.0,2,24384.0,0.8,2,1,Tier 2,155784,0.3131332588511769,1,Excellent,Medium,Young
CUST00219,31,117569.0,Self-Employed,782.0,0,63982.0,0.76,1,2,Tier 2,243925,0.5442080820624484,1,Excellent,High,Adult
CUST00220,31,15000.0,Self-Employed,746.0,3,3050.0,0.96,0,0,Tier 1,22007,0.2033333333333333,0,Excellent,Low,Adult
CUST00221,37,21133.0,Self-Employed,821.0,0,6529.0,0.91,0,0,Tier 3,50444,0.3089480906638906,0,Excellent,Low,Adult
CUST00222,23,27705.0,Salaried,727.0,0,6917.0,0.63,0,0,Tier 3,33891,0.2496661252481501,1,Good,Low,Young
CUST00223,36,86828.0,Self-Employed,696.0,3,22408.0,0.76,4,2,Tier 3,88823,0.2580734325332842,1,Good,High,Adult
CUST00224,31,130640.625,Self-Employed,575.0,0,42338.0,0.7,0,2,Tier 2,190466,0.3240798947494319,1,Poor,High,Adult
CUST00225,40,32156.0,Self-Employed,650.0,2,21970.0,0.52,1,2,Tier 3,34350,0.6832317452419455,1,Fair,Low,Adult
CUST00226,29,91310.0,Self-Employed,788.0,0,31981.0,0.98,0,1,Tier 3,226230,0.3502464133172708,0,Excellent,High,Young
CUST00227,49,130640.625,Self-Employed,599.0,0,46871.0,0.69,1,1,Tier 2,178316,0.3587781365865327,1,Fair,High,Adult
CUST00228,35,42767.0,Salaried,877.0,2,9290.0,0.88,1,1,Tier 1,95344,0.2172235602216662,1,Excellent,Medium,Adult
CUST00229,60,62796.0,Salaried,661.0,0,24696.0,0.52,3,4,Tier 1,57499,0.3932734569080833,1,Fair,Medium,Senior
CUST00230,28,22307.0,Salaried,797.0,2,7143.0,0.78,0,1,Tier 3,49502,0.3202133859326668,1,Excellent,Low,Young
CUST00231,43,49626.0,Salaried,688.0,1,26990.0,0.86,0,1,Tier 2,69214,0.5438681336396244,1,Good,Medium,Adult
CUST00232,32,106428.0,Self-Employed,650.0,3,49413.0,0.71,1,0,Tier 2,128499,0.4642857142857143,1,Fair,High,Adult
CUST00233,43,63942.0,Salaried,814.0,3,37282.0,0.94,0,1,Tier 3,155026,0.583059647805824,0,Excellent,Medium,Adult
CUST00234,40,59406.0,Salaried,571.0,1,30656.0,0.81,0,0,Tier 2,80508,0.5160421506245161,1,Poor,Medium,Adult
CUST00235,42,40735.0,Salaried,702.0,0,18343.0,0.85,0,0,Tier 2,56394,0.4503007241929544,1,Good,Medium,Adult
CUST00236,28,27967.0,Salaried,770.0,2,17667.0,0.7,0,1,Tier 3,59299,0.6317087996567383,1,Excellent,Low,Young
CUST00237,37,19184.0,Salaried,709.0,0,9980.0,0.79,0,1,Tier 2,25808,0.5202251876563804,1,Good,Low,Adult
CUST00238,45,63559.0,Salaried,752.0,0,27138.0,0.86,0,2,Tier 2,147574,0.4269733633317075,1,Excellent,Medium,Adult
CUST00239,30,77097.0,Self-Employed,829.0,1,35471.0,0.96,0,1,Tier 1,188922,0.4600827528957028,0,Excellent,Medium,Adult
CUST00240,33,86687.0,Self-Employed,784.0,3,29107.0,0.78,0,4,Tier 1,193320,0.3357712229053953,1,Excellent,High,Adult
CUST00241,28,44247.0,Self-Employed,810.0,3,11103.0,0.77,1,4,Tier 2,92110,0.2509322665943453,1,Excellent,Medium,Young
CUST00242,35,47524.0,Self-Employed,747.0,0,10510.0,0.9,1,0,Tier 3,64292,0.2211514182307886,0,Excellent,Medium,Adult
CUST00243,43,69308.0,Salaried,818.0,0,47339.0,0.8,0,2,Tier 1,156233,0.6830236047786691,1,Excellent,Medium,Adult
CUST00244,34,15000.0,Salaried,717.0,0,9494.0,0.7,2,1,Tier 2,16841,0.6329333333333333,1,Good,Low,Adult
CUST00245,51,79802.0,Self-Employed,744.0,3,24419.0,0.79,1,2,Tier 3,101125,0.3059948372221248,1,Excellent,Medium,Senior
CUST00246,36,52766.0,Salaried,692.0,1,22904.0,0.69,0,4,Tier 3,66804,0.4340673918811356,1,Good,Medium,Adult
CUST00247,21,45428.0,Salaried,640.0,3,20281.0,0.79,1,3,Tier 3,57546,0.4464427225499692,1,Fair,Medium,Young
CUST00248,36,19115.0,Self-Employed,693.0,2,5924.0,0.69,1,0,Tier 3,22847,0.3099136803557415,1,Good,Low,Adult
CUST00249,24,73056.0,Self-Employed,843.0,3,27326.0,1.0,2,4,Tier 2,164375,0.3740418309242225,0,Excellent,Medium,Young
CUST00250,54,78937.0,Self-Employed,765.0,3,52784.0,0.79,0,3,Tier 2,176424,0.6686851539835565,1,Excellent,Medium,Senior
CUST00251,29,50418.0,Salaried,738.0,1,34354.0,0.8,0,0,Tier 1,68042,0.681383632829545,1,Good,Medium,Young
CUST00252,35,27257.0,Salaried,644.0,1,18830.0,0.81,0,3,Tier 1,36917,0.6908317129544704,1,Fair,Low,Adult
CUST00253,33,69747.0,Salaried,713.0,1,38630.0,0.68,2,2,Tier 1,77592,0.5538589473382368,1,Good,Medium,Adult
CUST00254,36,23849.0,Salaried,735.0,2,10238.0,0.93,0,2,Tier 3,34438,0.42928424671894,0,Good,Low,Adult
CUST00255,38,58957.0,Salaried,749.0,1,18925.0,0.67,1,0,Tier 1,69528,0.3209966585816782,1,Excellent,Medium,Adult
CUST00256,47,60703.0,Salaried,780.0,1,22917.0,0.78,2,2,Tier 2,120116,0.3775266461295158,1,Excellent,Medium,Adult
CUST00257,37,77849.0,Salaried,814.0,1,21903.0,1.0,0,0,Tier 3,194623,0.2813523616231422,0,Excellent,Medium,Adult
CUST00258,38,53526.0,Self-Employed,821.0,2,25478.0,0.86,0,1,Tier 3,124662,0.4759929753764526,1,Excellent,Medium,Adult
CUST00259,29,69408.0,Self-Employed,681.0,0,36870.0,0.72,1,1,Tier 3,84373,0.5312067773167358,1,Good,Medium,Young
CUST00260,31,130640.625,Self-Employed,695.0,0,33787.0,0.6,2,2,Tier 2,144768,0.2586255232627676,1,Good,High,Adult
CUST00261,33,50285.0,Salaried,643.0,2,15610.0,0.74,0,3,Tier 1,65465,0.3104305458884359,1,Fair,Medium,Adult
CUST00262,33,97787.0,Self-Employed,682.0,3,26589.0,0.85,1,4,Tier 1,128030,0.2719073087424709,1,Good,High,Adult
CUST00263,36,38986.0,Salaried,637.0,0,24464.0,0.45,2,3,Tier 2,36471,0.6275073103165238,1,Fair,Low,Adult
CUST00264,40,51865.0,Self-Employed,716.0,1,17894.0,0.78,1,1,Tier 2,65304,0.3450110864745011,1,Good,Medium,Adult
CUST00265,25,48055.0,Self-Employed,638.0,0,16914.0,0.78,2,1,Tier 3,56830,0.3519716990947872,1,Fair,Medium,Young
CUST00266,31,32921.0,Salaried,646.0,1,8648.0,0.58,2,1,Tier 1,34076,0.2626894687281674,1,Fair,Low,Adult
CUST00267,35,45087.0,Self-Employed,761.0,3,26615.0,0.9,0,1,Tier 2,107216,0.5903031916073369,0,Excellent,Medium,Adult
CUST00268,42,42265.0,Self-Employed,746.0,2,20289.0,0.9,0,2,Tier 2,60233,0.4800425884301431,0,Excellent,Medium,Adult
CUST00269,42,60380.0,Self-Employed,863.0,0,39881.0,1.0,1,1,Tier 2,143402,0.6605001656177543,0,Excellent,Medium,Adult
CUST00270,31,89254.0,Self-Employed,630.0,1,24872.0,0.73,1,1,Tier 1,109191,0.2786653819436664,1,Fair,High,Adult
CUST00271,34,83625.0,Self-Employed,677.0,2,47434.0,0.72,1,3,Tier 1,101782,0.5672227204783259,1,Good,High,Adult
CUST00272,45,87646.0,Salaried,720.0,3,40943.0,0.57,0,1,Tier 2,102987,0.4671405426374278,1,Good,High,Adult
CUST00273,28,54873.0,Salaried,830.0,3,21855.0,0.87,0,3,Tier 3,128562,0.3982833087310699,1,Excellent,Medium,Young
CUST00274,31,50541.0,Salaried,728.0,3,16363.0,0.77,0,1,Tier 1,67080,0.3237569498031301,1,Good,Medium,Adult
CUST00275,33,24329.0,Self-Employed,809.0,1,13779.0,0.83,1,2,Tier 3,52623,0.566361132804472,1,Excellent,Low,Adult
CUST00276,41,39938.0,Salaried,619.0,2,27598.0,0.76,0,4,Tier 1,52654,0.6910210826781511,1,Fair,Low,Adult
CUST00277,35,56876.0,Salaried,716.0,0,13295.0,0.66,1,2,Tier 3,66660,0.2337541317954849,1,Good,Medium,Adult
CUST00278,54,72888.0,Self-Employed,604.0,2,17276.0,0.71,2,1,Tier 3,82554,0.2370211831851608,1,Fair,Medium,Senior
CUST00279,45,67498.0,Self-Employed,734.0,2,16607.0,0.98,0,1,Tier 3,100382,0.2460369196124329,0,Good,Medium,Adult
CUST00280,49,70153.0,Salaried,559.0,3,29839.0,0.71,1,0,Tier 3,84539,0.4253417530255299,1,Poor,Medium,Adult
CUST00281,40,86544.0,Self-Employed,747.0,3,26077.0,1.0,0,1,Tier 2,129584,0.301314938066186,0,Excellent,High,Adult
CUST00282,27,51391.0,Salaried,777.0,1,34423.0,0.94,0,1,Tier 1,124338,0.6698254558191123,0,Excellent,Medium,Young
CUST00283,41,44068.0,Self-Employed,708.0,3,25304.0,0.77,0,2,Tier 2,58616,0.5742035036761369,1,Good,Medium,Adult
CUST00284,40,55277.0,Salaried,598.0,0,29592.0,0.57,2,1,Tier 2,56742,0.5353401957414476,1,Fair,Medium,Adult
CUST00285,29,36028.0,Salaried,650.0,3,11665.0,0.72,2,0,Tier 2,40950,0.3237759520373043,1,Fair,Low,Young
CUST00286,34,93045.0,Self-Employed,693.0,2,36440.0,0.59,1,1,Tier 2,103786,0.391638454511258,1,Good,High,Adult
CUST00287,41,34734.0,Salaried,723.0,3,13392.0,0.82,1,2,Tier 2,44773,0.3855588184487821,1,Good,Low,Adult
CUST00288,38,41592.0,Salaried,829.0,2,26488.0,1.0,0,1,Tier 2,103980,0.6368532410078861,0,Excellent,Medium,Adult
CUST00289,21,55628.0,Self-Employed,578.0,2,11735.0,0.64,0,2,Tier 3,68621,0.2109549147911124,1,Poor,Medium,Young
CUST00290,35,92119.0,Self-Employed,707.0,0,23577.0,0.93,1,3,Tier 2,126732,0.2559406854177748,0,Good,High,Adult
CUST00291,39,28297.0,Salaried,653.0,3,12946.0,0.51,0,2,Tier 2,32069,0.4575043290808213,1,Fair,Low,Adult
CUST00292,28,61228.0,Salaried,768.0,0,31600.0,0.71,0,2,Tier 1,131052,0.5161037433853792,1,Excellent,Medium,Young
CUST00293,38,21987.0,Salaried,721.0,0,13839.0,0.89,1,2,Tier 1,29571,0.6294173829990449,1,Good,Low,Adult
CUST00294,31,117842.0,Self-Employed,668.0,1,46241.0,0.47,2,2,Tier 2,111901,0.3923982960234891,1,Fair,High,Adult
CUST00295,32,61569.0,Self-Employed,753.0,1,23220.0,0.81,1,1,Tier 3,131986,0.3771378453442479,1,Excellent,Medium,Adult
CUST00296,35,43998.0,Self-Employed,621.0,0,25286.0,0.72,1,3,Tier 2,53321,0.5747079412700578,1,Fair,Medium,Adult
CUST00297,52,15000.0,Salaried,720.0,0,9529.0,0.85,0,1,Tier 2,20867,0.6352666666666666,1,Good,Low,Senior
CUST00298,31,80639.0,Self-Employed,716.0,2,36783.0,0.82,4,3,Tier 1,86166,0.4561440494053745,1,Good,High,Adult
CUST00299,49,28072.0,Salaried,787.0,0,5754.0,0.9,1,2,Tier 2,63249,0.2049729267597606,0,Excellent,Low,Adult
CUST00300,21,70884.0,Salaried,900.0,3,43260.0,0.96,0,2,Tier 2,173532,0.6102928728627053,0,Excellent,Medium,Young
CUST00301,36,44486.0,Salaried,795.0,2,20948.0,0.82,1,3,Tier 3,95792,0.4708897181135638,1,Excellent,Medium,Adult
CUST00302,46,53020.0,Salaried,697.0,1,26733.0,0.69,1,2,Tier 2,63064,0.5042059600150887,1,Good,Medium,Adult
CUST00303,40,63731.0,Self-Employed,888.0,3,12916.0,1.0,0,0,Tier 3,159328,0.2026643234846464,0,Excellent,Medium,Adult
CUST00304,25,113063.0,Self-Employed,543.0,3,52070.0,0.74,1,0,Tier 1,138827,0.4605396991058083,1,Poor,High,Young
CUST00305,38,48381.0,Self-Employed,762.0,1,14393.0,0.88,1,3,Tier 1,107425,0.2974928174283293,1,Excellent,Medium,Adult
CUST00306,47,46206.0,Self-Employed,804.0,1,18828.0,0.81,1,5,Tier 2,98929,0.4074795481106349,1,Excellent,Medium,Adult
CUST00307,39,31845.0,Salaried,841.0,1,19455.0,1.0,0,1,Tier 1,79612,0.6109279321714555,0,Excellent,Low,Adult
CUST00308,45,45610.0,Self-Employed,778.0,0,21179.0,0.85,0,2,Tier 2,105463,0.4643499232624424,1,Excellent,Medium,Adult
CUST00309,46,86569.0,Self-Employed,770.0,0,50247.0,0.76,1,1,Tier 3,179697,0.5804271736995922,1,Excellent,High,Adult
CUST00310,32,69602.0,Salaried,748.0,3,41196.0,0.7,2,1,Tier 2,78058,0.5918795436912733,1,Excellent,Medium,Adult
CUST00311,28,84078.0,Self-Employed,597.0,0,19643.0,0.78,3,0,Tier 1,93293,0.2336282975332429,1,Fair,High,Young
CUST00312,43,53444.0,Salaried,714.0,0,34517.0,0.76,0,0,Tier 2,70695,0.6458536037721727,1,Good,Medium,Adult
CUST00313,51,62441.0,Salaried,826.0,2,36288.0,1.0,0,4,Tier 3,156103,0.5811566118415784,0,Excellent,Medium,Senior
CUST00314,36,44832.0,Self-Employed,752.0,0,21942.0,0.94,0,2,Tier 3,108773,0.4894271948608137,0,Excellent,Medium,Adult
CUST00315,35,72369.0,Salaried,763.0,0,40349.0,0.79,1,3,Tier 2,152747,0.5575453578189556,1,Excellent,Medium,Adult
CUST00316,29,74723.0,Self-Employed,681.0,1,51344.0,0.77,2,0,Tier 3,87772,0.6871244462882914,1,Good,Medium,Young
CUST00317,45,129612.0,Self-Employed,677.0,0,64727.125,0.8,4,1,Tier 3,136532,0.4993914529518872,1,Good,High,Adult
CUST00318,32,105525.0,Self-Employed,743.0,1,55009.0,0.84,0,2,Tier 2,145838,0.521288794124615,1,Excellent,High,Adult
CUST00319,41,75851.0,Self-Employed,659.0,0,48581.0,0.77,0,2,Tier 1,100431,0.640479360852197,1,Fair,Medium,Adult
CUST00320,29,77435.0,Self-Employed,735.0,3,20335.0,0.76,2,2,Tier 3,90386,0.2626073480984051,1,Good,Medium,Young
CUST00321,29,80292.0,Self-Employed,744.0,1,53714.0,0.81,0,0,Tier 2,108760,0.6689832112788323,1,Excellent,High,Young
CUST00322,28,36430.0,Salaried,716.0,3,24452.0,0.78,2,0,Tier 1,43289,0.6712050507823223,1,Good,Low,Young
CUST00323,28,67490.0,Salaried,668.0,0,24508.0,0.64,0,1,Tier 2,83050,0.3631352793006371,1,Fair,Medium,Young
CUST00324,34,67021.0,Salaried,840.0,3,18631.0,1.0,0,1,Tier 1,167553,0.2779874964563346,0,Excellent,Medium,Adult
CUST00325,30,44601.0,Self-Employed,718.0,0,19169.0,0.89,0,1,Tier 1,63198,0.4297885697630098,1,Good,Medium,Adult
CUST00326,39,62598.0,Salaried,556.0,0,43561.0,0.51,0,0,Tier 1,70886,0.6958848525511997,1,Poor,Medium,Adult
CUST00327,48,26313.0,Salaried,680.0,3,11701.0,0.75,2,2,Tier 3,30594,0.4446851366244821,1,Good,Low,Adult
CUST00328,35,83016.0,Self-Employed,509.0,2,54098.0,0.74,2,3,Tier 3,95788,0.6516575118049532,1,Poor,High,Adult
CUST00329,30,24169.0,Salaried,743.0,1,8201.0,0.76,1,3,Tier 2,30177,0.3393189623070876,1,Excellent,Low,Adult
CUST00330,41,60856.0,Self-Employed,779.0,3,34367.0,0.68,1,1,Tier 3,120214,0.564726567635073,1,Excellent,Medium,Adult
CUST00331,38,44842.0,Self-Employed,649.0,0,8983.0,0.75,2,1,Tier 1,52153,0.2003255876187502,1,Fair,Medium,Adult
CUST00332,39,30005.0,Salaried,657.0,1,20231.0,0.74,3,4,Tier 1,32500,0.6742542909515081,1,Fair,Low,Adult
CUST00333,21,73433.0,Salaried,690.0,3,20954.0,0.78,2,1,Tier 2,87062,0.2853485490174717,1,Good,Medium,Young
CUST00334,40,91690.0,Self-Employed,683.0,2,60899.0,0.68,0,3,Tier 3,115607,0.6641836623404952,1,Good,High,Adult
CUST00335,30,57514.0,Self-Employed,629.0,0,34550.0,0.84,0,1,Tier 1,79447,0.6007233021525193,1,Fair,Medium,Adult
CUST00336,26,54040.0,Salaried,737.0,0,35865.0,0.68,1,0,Tier 2,63853,0.6636750555144337,1,Good,Medium,Young
CUST00337,37,48918.0,Self-Employed,623.0,1,10520.0,0.7,1,2,Tier 3,58753,0.2150537634408602,1,Fair,Medium,Adult
CUST00338,33,111479.0,Self-Employed,852.0,3,50519.0,1.0,0,2,Tier 1,278698,0.4531705523013303,0,Excellent,High,Adult
CUST00339,31,37350.0,Self-Employed,617.0,3,8944.0,0.52,0,2,Tier 3,42624,0.2394645247657295,1,Fair,Low,Adult
CUST00340,27,22232.0,Salaried,702.0,2,6279.0,0.86,0,1,Tier 3,31009,0.2824307304785894,1,Good,Low,Young
CUST00341,41,17019.0,Salaried,720.0,2,7412.0,0.92,1,3,Tier 3,23239,0.4355132498971737,0,Good,Low,Adult
CUST00342,38,103206.0,Self-Employed,710.0,3,33514.0,0.86,0,2,Tier 3,144095,0.3247291824118752,1,Good,High,Adult
CUST00343,21,33510.0,Salaried,671.0,2,9795.0,0.66,1,2,Tier 2,39255,0.2923008057296329,1,Good,Low,Young
CUST00344,25,65515.0,Salaried,829.0,2,32221.0,0.76,0,0,Tier 2,144202,0.4918110356406929,1,Excellent,Medium,Young
CUST00345,41,86304.0,Self-Employed,735.0,2,52688.0,1.0,1,1,Tier 3,122983,0.6104931405265109,0,Good,High,Adult
CUST00346,29,94425.0,Self-Employed,662.0,2,23547.0,0.71,0,1,Tier 2,121429,0.2493725178713264,1,Fair,High,Young
CUST00347,51,115492.0,Self-Employed,768.0,2,24972.0,0.9,0,0,Tier 2,273667,0.2162227686766183,0,Excellent,High,Senior
CUST00348,32,81778.0,Self-Employed,847.0,1,26424.0,1.0,0,1,Tier 1,204444,0.3231186871774805,0,Excellent,High,Adult
CUST00349,40,41728.0,Salaried,871.0,3,13072.0,0.83,1,3,Tier 2,90034,0.3132668711656441,1,Excellent,Medium,Adult
CUST00350,33,26314.0,Salaried,735.0,3,16243.0,0.89,0,0,Tier 2,37228,0.6172759747662842,1,Good,Low,Adult
CUST00351,31,84533.0,Self-Employed,756.0,0,33163.0,0.65,1,3,Tier 2,164103,0.3923083292915192,1,Excellent,High,Adult
CUST00352,43,28129.0,Salaried,654.0,2,14826.0,0.57,2,1,Tier 3,28967,0.5270717053574603,1,Fair,Low,Adult
CUST00353,21,75395.0,Self-Employed,758.0,2,17974.0,0.91,0,3,Tier 1,180352,0.2383977717355262,0,Excellent,Medium,Young
CUST00354,50,68078.0,Self-Employed,762.0,1,39146.0,1.0,0,0,Tier 3,170195,0.575016892388143,0,Excellent,Medium,Senior
CUST00355,30,58689.0,Self-Employed,692.0,3,36014.0,0.76,0,2,Tier 2,77449,0.6136413978769446,1,Good,Medium,Adult
CUST00356,29,67881.0,Salaried,680.0,1,15281.0,0.53,0,1,Tier 3,77890,0.2251145386779806,1,Good,Medium,Young
CUST00357,39,129696.0,Self-Employed,748.0,3,53724.0,0.91,0,3,Tier 3,185655,0.4142301998519615,0,Excellent,High,Adult
CUST00358,22,50056.0,Salaried,846.0,3,20868.0,0.97,0,1,Tier 3,123298,0.4168930797506792,0,Excellent,Medium,Young
CUST00359,25,48111.0,Salaried,753.0,2,27143.0,0.97,2,1,Tier 3,106292,0.5641745131051111,0,Excellent,Medium,Young
CUST00360,30,64653.0,Self-Employed,610.0,2,26863.0,0.58,0,2,Tier 2,76683,0.4154950272995839,1,Fair,Medium,Adult
CUST00361,31,35146.0,Self-Employed,697.0,0,10033.0,0.92,1,1,Tier 1,48081,0.2854663404085813,0,Good,Low,Adult
CUST00362,27,38416.0,Salaried,702.0,1,12197.0,0.67,0,1,Tier 3,48177,0.3174979175343607,1,Good,Low,Young
CUST00363,35,15000.0,Salaried,825.0,3,3215.0,0.9,1,0,Tier 2,33720,0.2143333333333333,0,Excellent,Low,Adult
CUST00364,29,69164.0,Salaried,562.0,3,14049.0,0.63,2,1,Tier 1,74190,0.2031259036492973,1,Poor,Medium,Young
CUST00365,29,74205.0,Salaried,698.0,3,44733.0,0.7,2,1,Tier 2,83747,0.6028299979785728,1,Good,Medium,Young
CUST00366,37,39772.0,Self-Employed,642.0,0,14557.0,0.8,2,2,Tier 3,47651,0.3660112642059741,1,Fair,Low,Adult
CUST00367,29,62169.0,Salaried,777.0,3,17218.0,0.82,0,2,Tier 3,141233,0.2769547523685438,1,Excellent,Medium,Young
CUST00368,25,16720.0,Self-Employed,794.0,2,10056.0,0.75,0,0,Tier 3,36634,0.6014354066985645,1,Excellent,Low,Young
CUST00369,42,20664.0,Salaried,679.0,1,11080.0,0.81,1,0,Tier 2,26441,0.5361982191250484,1,Good,Low,Adult
CUST00370,21,33294.0,Salaried,725.0,2,7240.0,0.83,0,0,Tier 1,45700,0.2174565987865681,1,Good,Low,Young
CUST00371,21,96789.0,Self-Employed,866.0,3,61272.0,0.93,0,1,Tier 2,234010,0.6330471437870006,0,Excellent,High,Young
CUST00372,31,70271.0,Self-Employed,888.0,0,36712.0,0.98,0,0,Tier 3,174010,0.5224345747178779,0,Excellent,Medium,Adult
CUST00373,31,41431.0,Self-Employed,665.0,3,24141.0,0.8,0,0,Tier 2,55854,0.5826796360213367,1,Fair,Medium,Adult
CUST00374,45,63673.0,Salaried,715.0,0,23044.0,0.92,0,1,Tier 2,91609,0.3619116422973631,0,Good,Medium,Adult
CUST00375,39,33063.0,Salaried,819.0,3,14523.0,0.89,0,0,Tier 2,78074,0.4392523364485981,1,Excellent,Low,Adult
CUST00376,43,82993.0,Self-Employed,751.0,2,36630.0,0.9,0,3,Tier 1,197460,0.4413625245502632,0,Excellent,High,Adult
CUST00377,35,53694.0,Salaried,795.0,3,25878.0,0.81,0,1,Tier 2,121216,0.4819532908704883,1,Excellent,Medium,Adult
CUST00378,41,67622.0,Salaried,776.0,3,47147.0,0.7,2,1,Tier 3,127046,0.697213924462453,1,Excellent,Medium,Adult
CUST00379,35,89579.0,Self-Employed,628.0,3,46300.0,0.67,1,2,Tier 2,105746,0.5168622110092768,1,Fair,High,Adult
CUST00380,41,48332.0,Salaried,504.5,2,17358.0,0.54,0,2,Tier 1,55981,0.3591409418190847,1,Poor,Medium,Adult
CUST00381,36,24050.0,Salaried,659.0,0,4965.0,0.85,2,0,Tier 1,29747,0.2064449064449064,1,Fair,Low,Adult
CUST00382,24,116762.0,Self-Employed,633.0,2,64727.125,0.65,1,0,Tier 1,135674,0.554350944656652,1,Fair,High,Young
CUST00383,37,49370.0,Salaried,741.0,0,23003.0,0.95,0,1,Tier 1,72241,0.4659307271622442,0,Excellent,Medium,Adult
CUST00384,28,55428.0,Salaried,804.0,3,30337.0,1.0,0,0,Tier 3,138569,0.5473226528108537,0,Excellent,Medium,Young
CUST00385,34,101072.0,Self-Employed,785.0,3,64325.0,1.0,0,0,Tier 1,252679,0.6364274972296976,0,Excellent,High,Adult
CUST00386,40,47374.0,Self-Employed,803.0,2,21130.0,0.83,0,2,Tier 3,108290,0.446025245915481,1,Excellent,Medium,Adult
CUST00387,53,72437.0,Salaried,900.0,2,17603.0,1.0,0,2,Tier 1,181092,0.2430111683255794,0,Excellent,Medium,Senior
CUST00388,38,36522.0,Salaried,597.0,2,18235.0,0.57,2,1,Tier 1,37436,0.4992881003230929,1,Fair,Low,Adult
CUST00389,41,22684.0,Salaried,708.0,0,12496.0,0.58,1,1,Tier 1,25248,0.550872861929113,1,Good,Low,Adult
CUST00390,36,54551.0,Self-Employed,789.0,0,37273.0,0.94,0,1,Tier 1,132242,0.6832688676651207,0,Excellent,Medium,Adult
CUST00391,37,39612.0,Salaried,692.0,1,19500.0,0.76,0,1,Tier 3,52290,0.4922750681611633,1,Good,Low,Adult
CUST00392,43,49977.0,Salaried,662.0,1,12653.0,0.72,1,2,Tier 2,60794,0.2531764611721392,1,Fair,Medium,Adult
CUST00393,25,75176.0,Self-Employed,760.0,0,50915.0,0.84,1,1,Tier 2,163197,0.6772773225497499,1,Excellent,Medium,Young
CUST00394,42,84481.0,Self-Employed,645.0,1,18505.0,0.87,0,0,Tier 2,118277,0.2190433351877937,1,Fair,High,Adult
CUST00395,46,76377.0,Self-Employed,802.0,3,28469.0,0.91,0,2,Tier 1,182312,0.3727431032902575,0,Excellent,Medium,Adult
CUST00396,22,74711.0,Self-Employed,801.0,0,47439.0,1.0,0,1,Tier 1,186778,0.6349667384990162,0,Excellent,Medium,Young
CUST00397,42,95429.0,Salaried,687.0,1,58625.0,0.69,1,2,Tier 1,113989,0.614331073363443,1,Good,High,Adult
CUST00398,31,108067.0,Self-Employed,754.0,0,46983.0,0.88,0,2,Tier 2,253640,0.4347580667548835,1,Excellent,High,Adult
CUST00399,47,36501.0,Salaried,687.0,0,15328.0,0.64,0,2,Tier 2,44810,0.4199337004465631,1,Good,Low,Adult
